id,range_from,range_to,amount_tax,tax_table_id:id
tax_table_0_1114,1306001,1306500,24520,os_hr_payroll_reports.tax_table_0
tax_table_0_1115,1306501,1307000,24560,os_hr_payroll_reports.tax_table_0
tax_table_0_1116,1307001,1307500,24600,os_hr_payroll_reports.tax_table_0
tax_table_0_1117,1307501,1308000,24640,os_hr_payroll_reports.tax_table_0
tax_table_0_1118,1308001,1308500,24680,os_hr_payroll_reports.tax_table_0
tax_table_0_1119,1308501,1309000,24720,os_hr_payroll_reports.tax_table_0
tax_table_0_1120,1309001,1309500,24760,os_hr_payroll_reports.tax_table_0
tax_table_0_1121,1309501,1310000,24800,os_hr_payroll_reports.tax_table_0
tax_table_0_1122,1310001,1310500,24840,os_hr_payroll_reports.tax_table_0
tax_table_0_1123,1310501,1311000,24880,os_hr_payroll_reports.tax_table_0
tax_table_0_1124,1311001,1311500,24920,os_hr_payroll_reports.tax_table_0
tax_table_0_1125,1311501,1312000,24960,os_hr_payroll_reports.tax_table_0
tax_table_0_1126,1312001,1312500,25000,os_hr_payroll_reports.tax_table_0
tax_table_0_1127,1312501,1313000,25040,os_hr_payroll_reports.tax_table_0
tax_table_0_1128,1313001,1313500,25080,os_hr_payroll_reports.tax_table_0
tax_table_0_1129,1313501,1314000,25120,os_hr_payroll_reports.tax_table_0
tax_table_0_1130,1314001,1314500,25160,os_hr_payroll_reports.tax_table_0
tax_table_0_1131,1314501,1315000,25200,os_hr_payroll_reports.tax_table_0
tax_table_0_1132,1315001,1315500,25240,os_hr_payroll_reports.tax_table_0
tax_table_0_1133,1315501,1316000,25280,os_hr_payroll_reports.tax_table_0
tax_table_0_1134,1316001,1316500,25320,os_hr_payroll_reports.tax_table_0
tax_table_0_1135,1316501,1317000,25360,os_hr_payroll_reports.tax_table_0
tax_table_0_1136,1317001,1317500,25400,os_hr_payroll_reports.tax_table_0
tax_table_0_1137,1317501,1318000,25440,os_hr_payroll_reports.tax_table_0
tax_table_0_1138,1318001,1318500,25480,os_hr_payroll_reports.tax_table_0
tax_table_0_1139,1318501,1319000,25520,os_hr_payroll_reports.tax_table_0
tax_table_0_1140,1319001,1319500,25560,os_hr_payroll_reports.tax_table_0
tax_table_0_1141,1319501,1320000,25600,os_hr_payroll_reports.tax_table_0
tax_table_0_1142,1320001,1320500,25640,os_hr_payroll_reports.tax_table_0
tax_table_0_1143,1320501,1321000,25680,os_hr_payroll_reports.tax_table_0
tax_table_0_1144,1321001,1321500,25720,os_hr_payroll_reports.tax_table_0
tax_table_0_1145,1321501,1322000,25760,os_hr_payroll_reports.tax_table_0
tax_table_0_1146,1322001,1322500,25800,os_hr_payroll_reports.tax_table_0
tax_table_0_1147,1322501,1323000,25840,os_hr_payroll_reports.tax_table_0
tax_table_0_1148,1323001,1323500,25880,os_hr_payroll_reports.tax_table_0
tax_table_0_1149,1323501,1324000,25920,os_hr_payroll_reports.tax_table_0
tax_table_0_1150,1324001,1324500,25960,os_hr_payroll_reports.tax_table_0
tax_table_0_1151,1324501,1325000,26000,os_hr_payroll_reports.tax_table_0
tax_table_0_1152,1325001,1325500,26040,os_hr_payroll_reports.tax_table_0
tax_table_0_1153,1325501,1326000,26080,os_hr_payroll_reports.tax_table_0
tax_table_0_1154,1326001,1326500,26120,os_hr_payroll_reports.tax_table_0
tax_table_0_1155,1326501,1327000,26160,os_hr_payroll_reports.tax_table_0
tax_table_0_1156,1327001,1327500,26200,os_hr_payroll_reports.tax_table_0
tax_table_0_1157,1327501,1328000,26240,os_hr_payroll_reports.tax_table_0
tax_table_0_1158,1328001,1328500,26280,os_hr_payroll_reports.tax_table_0
tax_table_0_1159,1328501,1329000,26320,os_hr_payroll_reports.tax_table_0
tax_table_0_1160,1329001,1329500,26360,os_hr_payroll_reports.tax_table_0
tax_table_0_1161,1329501,1330000,26400,os_hr_payroll_reports.tax_table_0
tax_table_0_1162,1330001,1330500,26440,os_hr_payroll_reports.tax_table_0
tax_table_0_1163,1330501,1331000,26480,os_hr_payroll_reports.tax_table_0
tax_table_0_1164,1331001,1331500,26520,os_hr_payroll_reports.tax_table_0
tax_table_0_1165,1331501,1332000,26560,os_hr_payroll_reports.tax_table_0
tax_table_0_1166,1332001,1332500,26600,os_hr_payroll_reports.tax_table_0
tax_table_0_1167,1332501,1333000,26640,os_hr_payroll_reports.tax_table_0
tax_table_0_1168,1333001,1333500,26680,os_hr_payroll_reports.tax_table_0
tax_table_0_1169,1333501,1334000,26720,os_hr_payroll_reports.tax_table_0
tax_table_0_1170,1334001,1334500,26760,os_hr_payroll_reports.tax_table_0
tax_table_0_1171,1334501,1335000,26800,os_hr_payroll_reports.tax_table_0
tax_table_0_1172,1335001,1335500,26840,os_hr_payroll_reports.tax_table_0
tax_table_0_1173,1335501,1336000,26880,os_hr_payroll_reports.tax_table_0
tax_table_0_1174,1336001,1336500,26920,os_hr_payroll_reports.tax_table_0
tax_table_0_1175,1336501,1337000,26960,os_hr_payroll_reports.tax_table_0
tax_table_0_1176,1337001,1337500,27000,os_hr_payroll_reports.tax_table_0
tax_table_0_1177,1337501,1338000,27040,os_hr_payroll_reports.tax_table_0
tax_table_0_1178,1338001,1338500,27080,os_hr_payroll_reports.tax_table_0
tax_table_0_1179,1338501,1339000,27120,os_hr_payroll_reports.tax_table_0
tax_table_0_1180,1339001,1339500,27160,os_hr_payroll_reports.tax_table_0
tax_table_0_1181,1339501,1340000,27200,os_hr_payroll_reports.tax_table_0
tax_table_0_1182,1340001,1340500,27240,os_hr_payroll_reports.tax_table_0
tax_table_0_1183,1340501,1341000,27280,os_hr_payroll_reports.tax_table_0
tax_table_0_1184,1341001,1341500,27320,os_hr_payroll_reports.tax_table_0
tax_table_0_1185,1341501,1342000,27360,os_hr_payroll_reports.tax_table_0
tax_table_0_1186,1342001,1342500,27400,os_hr_payroll_reports.tax_table_0
tax_table_0_1187,1342501,1343000,27440,os_hr_payroll_reports.tax_table_0
tax_table_0_1188,1343001,1343500,27480,os_hr_payroll_reports.tax_table_0
tax_table_0_1189,1343501,1344000,27520,os_hr_payroll_reports.tax_table_0
tax_table_0_1190,1344001,1344500,27560,os_hr_payroll_reports.tax_table_0
tax_table_0_1191,1344501,1345000,27600,os_hr_payroll_reports.tax_table_0
tax_table_0_1192,1345001,1345500,27640,os_hr_payroll_reports.tax_table_0
tax_table_0_1193,1345501,1346000,27680,os_hr_payroll_reports.tax_table_0
tax_table_0_1194,1346001,1346500,27720,os_hr_payroll_reports.tax_table_0
tax_table_0_1195,1346501,1347000,27760,os_hr_payroll_reports.tax_table_0
tax_table_0_1196,1347001,1347500,27800,os_hr_payroll_reports.tax_table_0
tax_table_0_1197,1347501,1348000,27840,os_hr_payroll_reports.tax_table_0
tax_table_0_1198,1348001,1348500,27880,os_hr_payroll_reports.tax_table_0
tax_table_0_1199,1348501,1349000,27920,os_hr_payroll_reports.tax_table_0
tax_table_0_1200,1349001,1349500,27960,os_hr_payroll_reports.tax_table_0
tax_table_0_1201,1349501,1350000,28000,os_hr_payroll_reports.tax_table_0
tax_table_0_1202,1350001,1350500,28040,os_hr_payroll_reports.tax_table_0
tax_table_0_1203,1350501,1351000,28080,os_hr_payroll_reports.tax_table_0
tax_table_0_1204,1351001,1351500,28120,os_hr_payroll_reports.tax_table_0
tax_table_0_1205,1351501,1352000,28160,os_hr_payroll_reports.tax_table_0
tax_table_0_1206,1352001,1352500,28200,os_hr_payroll_reports.tax_table_0
tax_table_0_1207,1352501,1353000,28240,os_hr_payroll_reports.tax_table_0
tax_table_0_1208,1353001,1353500,28280,os_hr_payroll_reports.tax_table_0
tax_table_0_1209,1353501,1354000,28320,os_hr_payroll_reports.tax_table_0
tax_table_0_1210,1354001,1354500,28360,os_hr_payroll_reports.tax_table_0
tax_table_0_1211,1354501,1355000,28400,os_hr_payroll_reports.tax_table_0
tax_table_0_1212,1355001,1355500,28440,os_hr_payroll_reports.tax_table_0
tax_table_0_1213,1355501,1356000,28480,os_hr_payroll_reports.tax_table_0
tax_table_0_1214,1356001,1356500,28520,os_hr_payroll_reports.tax_table_0
tax_table_0_1215,1356501,1357000,28560,os_hr_payroll_reports.tax_table_0
tax_table_0_1216,1357001,1357500,28600,os_hr_payroll_reports.tax_table_0
tax_table_0_1217,1357501,1358000,28640,os_hr_payroll_reports.tax_table_0
tax_table_0_1218,1358001,1358500,28680,os_hr_payroll_reports.tax_table_0
tax_table_0_1219,1358501,1359000,28720,os_hr_payroll_reports.tax_table_0
tax_table_0_1220,1359001,1359500,28760,os_hr_payroll_reports.tax_table_0
tax_table_0_1221,1359501,1360000,28800,os_hr_payroll_reports.tax_table_0
tax_table_0_1222,1360001,1360500,28840,os_hr_payroll_reports.tax_table_0
tax_table_0_1223,1360501,1361000,28880,os_hr_payroll_reports.tax_table_0
tax_table_0_1224,1361001,1361500,28920,os_hr_payroll_reports.tax_table_0
tax_table_0_1225,1361501,1362000,28960,os_hr_payroll_reports.tax_table_0
tax_table_0_1226,1362001,1362500,29000,os_hr_payroll_reports.tax_table_0
tax_table_0_1227,1362501,1363000,29040,os_hr_payroll_reports.tax_table_0
tax_table_0_1228,1363001,1363500,29080,os_hr_payroll_reports.tax_table_0
tax_table_0_1229,1363501,1364000,29120,os_hr_payroll_reports.tax_table_0
tax_table_0_1230,1364001,1364500,29160,os_hr_payroll_reports.tax_table_0
tax_table_0_1231,1364501,1365000,29200,os_hr_payroll_reports.tax_table_0
tax_table_0_1232,1365001,1365500,29240,os_hr_payroll_reports.tax_table_0
tax_table_0_1233,1365501,1366000,29280,os_hr_payroll_reports.tax_table_0
tax_table_0_1234,1366001,1366500,29320,os_hr_payroll_reports.tax_table_0
tax_table_0_1235,1366501,1367000,29360,os_hr_payroll_reports.tax_table_0
tax_table_0_1236,1367001,1367500,29400,os_hr_payroll_reports.tax_table_0
tax_table_0_1237,1367501,1368000,29440,os_hr_payroll_reports.tax_table_0
tax_table_0_1238,1368001,1368500,29480,os_hr_payroll_reports.tax_table_0
tax_table_0_1239,1368501,1369000,29520,os_hr_payroll_reports.tax_table_0
tax_table_0_1240,1369001,1369500,29560,os_hr_payroll_reports.tax_table_0
tax_table_0_1241,1369501,1370000,29600,os_hr_payroll_reports.tax_table_0
tax_table_0_1242,1370001,1370500,29640,os_hr_payroll_reports.tax_table_0
tax_table_0_1243,1370501,1371000,29680,os_hr_payroll_reports.tax_table_0
tax_table_0_1244,1371001,1371500,29720,os_hr_payroll_reports.tax_table_0
tax_table_0_1245,1371501,1372000,29760,os_hr_payroll_reports.tax_table_0
tax_table_0_1246,1372001,1372500,29800,os_hr_payroll_reports.tax_table_0
tax_table_0_1247,1372501,1373000,29840,os_hr_payroll_reports.tax_table_0
tax_table_0_1248,1373001,1373500,29880,os_hr_payroll_reports.tax_table_0
tax_table_0_1249,1373501,1374000,29920,os_hr_payroll_reports.tax_table_0
tax_table_0_1250,1374001,1374500,29960,os_hr_payroll_reports.tax_table_0
tax_table_0_1251,1374501,1375000,30000,os_hr_payroll_reports.tax_table_0
tax_table_0_1252,1375001,1375500,30040,os_hr_payroll_reports.tax_table_0
tax_table_0_1253,1375501,1376000,30080,os_hr_payroll_reports.tax_table_0
tax_table_0_1254,1376001,1376500,30120,os_hr_payroll_reports.tax_table_0
tax_table_0_1255,1376501,1377000,30160,os_hr_payroll_reports.tax_table_0
tax_table_0_1256,1377001,1377500,30200,os_hr_payroll_reports.tax_table_0
tax_table_0_1257,1377501,1378000,30240,os_hr_payroll_reports.tax_table_0
tax_table_0_1258,1378001,1378500,30280,os_hr_payroll_reports.tax_table_0
tax_table_0_1259,1378501,1379000,30320,os_hr_payroll_reports.tax_table_0
tax_table_0_1260,1379001,1379500,30360,os_hr_payroll_reports.tax_table_0
tax_table_0_1261,1379501,1380000,30400,os_hr_payroll_reports.tax_table_0
tax_table_0_1262,1380001,1380500,30440,os_hr_payroll_reports.tax_table_0
tax_table_0_1263,1380501,1381000,30480,os_hr_payroll_reports.tax_table_0
tax_table_0_1264,1381001,1381500,30520,os_hr_payroll_reports.tax_table_0
tax_table_0_1265,1381501,1382000,30560,os_hr_payroll_reports.tax_table_0
tax_table_0_1266,1382001,1382500,30600,os_hr_payroll_reports.tax_table_0
tax_table_0_1267,1382501,1383000,30640,os_hr_payroll_reports.tax_table_0
tax_table_0_1268,1383001,1383500,30680,os_hr_payroll_reports.tax_table_0
tax_table_0_1269,1383501,1384000,30720,os_hr_payroll_reports.tax_table_0
tax_table_0_1270,1384001,1384500,30760,os_hr_payroll_reports.tax_table_0
tax_table_0_1271,1384501,1385000,30800,os_hr_payroll_reports.tax_table_0
tax_table_0_1272,1385001,1385500,30840,os_hr_payroll_reports.tax_table_0
tax_table_0_1273,1385501,1386000,30880,os_hr_payroll_reports.tax_table_0
tax_table_0_1274,1386001,1386500,30920,os_hr_payroll_reports.tax_table_0
tax_table_0_1275,1386501,1387000,30960,os_hr_payroll_reports.tax_table_0
tax_table_0_1276,1387001,1387500,31000,os_hr_payroll_reports.tax_table_0
tax_table_0_1277,1387501,1388000,31040,os_hr_payroll_reports.tax_table_0
tax_table_0_1278,1388001,1388500,31080,os_hr_payroll_reports.tax_table_0
tax_table_0_1279,1388501,1389000,31120,os_hr_payroll_reports.tax_table_0
tax_table_0_1280,1389001,1389500,31160,os_hr_payroll_reports.tax_table_0
tax_table_0_1281,1389501,1390000,31200,os_hr_payroll_reports.tax_table_0
tax_table_0_1282,1390001,1390500,31240,os_hr_payroll_reports.tax_table_0
tax_table_0_1283,1390501,1391000,31280,os_hr_payroll_reports.tax_table_0
tax_table_0_1284,1391001,1391500,31320,os_hr_payroll_reports.tax_table_0
tax_table_0_1285,1391501,1392000,31360,os_hr_payroll_reports.tax_table_0
tax_table_0_1286,1392001,1392500,31400,os_hr_payroll_reports.tax_table_0
tax_table_0_1287,1392501,1393000,31440,os_hr_payroll_reports.tax_table_0
tax_table_0_1288,1393001,1393500,31480,os_hr_payroll_reports.tax_table_0
tax_table_0_1289,1393501,1394000,31520,os_hr_payroll_reports.tax_table_0
tax_table_0_1290,1394001,1394500,31560,os_hr_payroll_reports.tax_table_0
tax_table_0_1291,1394501,1395000,31600,os_hr_payroll_reports.tax_table_0
tax_table_0_1292,1395001,1395500,31640,os_hr_payroll_reports.tax_table_0
tax_table_0_1293,1395501,1396000,31680,os_hr_payroll_reports.tax_table_0
tax_table_0_1294,1396001,1396500,31720,os_hr_payroll_reports.tax_table_0
tax_table_0_1295,1396501,1397000,31760,os_hr_payroll_reports.tax_table_0
tax_table_0_1296,1397001,1397500,31800,os_hr_payroll_reports.tax_table_0
tax_table_0_1297,1397501,1398000,31840,os_hr_payroll_reports.tax_table_0
tax_table_0_1298,1398001,1398500,31880,os_hr_payroll_reports.tax_table_0
tax_table_0_1299,1398501,1399000,31920,os_hr_payroll_reports.tax_table_0
tax_table_0_1300,1399001,1399500,31960,os_hr_payroll_reports.tax_table_0
tax_table_0_1301,1399501,1400000,32000,os_hr_payroll_reports.tax_table_0
tax_table_0_1302,1400001,1400500,32040,os_hr_payroll_reports.tax_table_0
tax_table_0_1303,1400501,1401000,32080,os_hr_payroll_reports.tax_table_0
tax_table_0_1304,1401001,1401500,32120,os_hr_payroll_reports.tax_table_0
tax_table_0_1305,1401501,1402000,32160,os_hr_payroll_reports.tax_table_0
tax_table_0_1306,1402001,1402500,32200,os_hr_payroll_reports.tax_table_0
tax_table_0_1307,1402501,1403000,32240,os_hr_payroll_reports.tax_table_0
tax_table_0_1308,1403001,1403500,32280,os_hr_payroll_reports.tax_table_0
tax_table_0_1309,1403501,1404000,32320,os_hr_payroll_reports.tax_table_0
tax_table_0_1310,1404001,1404500,32360,os_hr_payroll_reports.tax_table_0
tax_table_0_1311,1404501,1405000,32400,os_hr_payroll_reports.tax_table_0
tax_table_0_1312,1405001,1405500,32440,os_hr_payroll_reports.tax_table_0
tax_table_0_1313,1405501,1406000,32480,os_hr_payroll_reports.tax_table_0
tax_table_0_1314,1406001,1406500,32520,os_hr_payroll_reports.tax_table_0
tax_table_0_1315,1406501,1407000,32560,os_hr_payroll_reports.tax_table_0
tax_table_0_1316,1407001,1407500,32600,os_hr_payroll_reports.tax_table_0
tax_table_0_1317,1407501,1408000,32640,os_hr_payroll_reports.tax_table_0
tax_table_0_1318,1408001,1408500,32680,os_hr_payroll_reports.tax_table_0
tax_table_0_1319,1408501,1409000,32720,os_hr_payroll_reports.tax_table_0
tax_table_0_1320,1409001,1409500,32760,os_hr_payroll_reports.tax_table_0
tax_table_0_1321,1409501,1410000,32800,os_hr_payroll_reports.tax_table_0
tax_table_0_1322,1410001,1410500,32840,os_hr_payroll_reports.tax_table_0
tax_table_0_1323,1410501,1411000,32880,os_hr_payroll_reports.tax_table_0
tax_table_0_1324,1411001,1411500,32920,os_hr_payroll_reports.tax_table_0
tax_table_0_1325,1411501,1412000,32960,os_hr_payroll_reports.tax_table_0
tax_table_0_1326,1412001,1412500,33000,os_hr_payroll_reports.tax_table_0
tax_table_0_1327,1412501,1413000,33040,os_hr_payroll_reports.tax_table_0
tax_table_0_1328,1413001,1413500,33080,os_hr_payroll_reports.tax_table_0
tax_table_0_1329,1413501,1414000,33120,os_hr_payroll_reports.tax_table_0
tax_table_0_1330,1414001,1414500,33160,os_hr_payroll_reports.tax_table_0
tax_table_0_1331,1414501,1415000,33200,os_hr_payroll_reports.tax_table_0
tax_table_0_1332,1415001,1415500,33240,os_hr_payroll_reports.tax_table_0
tax_table_0_1333,1415501,1416000,33280,os_hr_payroll_reports.tax_table_0
tax_table_0_1334,1416001,1416500,33320,os_hr_payroll_reports.tax_table_0
tax_table_0_1335,1416501,1417000,33360,os_hr_payroll_reports.tax_table_0
tax_table_0_1336,1417001,1417500,33400,os_hr_payroll_reports.tax_table_0
tax_table_0_1337,1417501,1418000,33440,os_hr_payroll_reports.tax_table_0
tax_table_0_1338,1418001,1418500,33480,os_hr_payroll_reports.tax_table_0
tax_table_0_1339,1418501,1419000,33520,os_hr_payroll_reports.tax_table_0
tax_table_0_1340,1419001,1419500,33560,os_hr_payroll_reports.tax_table_0
tax_table_0_1341,1419501,1420000,33600,os_hr_payroll_reports.tax_table_0
tax_table_0_1342,1420001,1420500,33640,os_hr_payroll_reports.tax_table_0
tax_table_0_1343,1420501,1421000,33680,os_hr_payroll_reports.tax_table_0
tax_table_0_1344,1421001,1421500,33720,os_hr_payroll_reports.tax_table_0
tax_table_0_1345,1421501,1422000,33760,os_hr_payroll_reports.tax_table_0
tax_table_0_1346,1422001,1422500,33800,os_hr_payroll_reports.tax_table_0
tax_table_0_1347,1422501,1423000,33840,os_hr_payroll_reports.tax_table_0
tax_table_0_1348,1423001,1423500,33880,os_hr_payroll_reports.tax_table_0
tax_table_0_1349,1423501,1424000,33920,os_hr_payroll_reports.tax_table_0
tax_table_0_1350,1424001,1424500,33960,os_hr_payroll_reports.tax_table_0
tax_table_0_1351,1424501,1425000,34000,os_hr_payroll_reports.tax_table_0
tax_table_0_1352,1425001,1425500,34040,os_hr_payroll_reports.tax_table_0
tax_table_0_1353,1425501,1426000,34080,os_hr_payroll_reports.tax_table_0
tax_table_0_1354,1426001,1426500,34120,os_hr_payroll_reports.tax_table_0
tax_table_0_1355,1426501,1427000,34160,os_hr_payroll_reports.tax_table_0
tax_table_0_1356,1427001,1427500,34200,os_hr_payroll_reports.tax_table_0
tax_table_0_1357,1427501,1428000,34240,os_hr_payroll_reports.tax_table_0
tax_table_0_1358,1428001,1428500,34280,os_hr_payroll_reports.tax_table_0
tax_table_0_1359,1428501,1429000,34320,os_hr_payroll_reports.tax_table_0
tax_table_0_1360,1429001,1429500,34360,os_hr_payroll_reports.tax_table_0
tax_table_0_1361,1429501,1430000,34400,os_hr_payroll_reports.tax_table_0
tax_table_0_1362,1430001,1430500,34440,os_hr_payroll_reports.tax_table_0
tax_table_0_1363,1430501,1431000,34480,os_hr_payroll_reports.tax_table_0
tax_table_0_1364,1431001,1431500,34520,os_hr_payroll_reports.tax_table_0
tax_table_0_1365,1431501,1432000,34560,os_hr_payroll_reports.tax_table_0
tax_table_0_1366,1432001,1432500,34600,os_hr_payroll_reports.tax_table_0
tax_table_0_1367,1432501,1433000,34640,os_hr_payroll_reports.tax_table_0
tax_table_0_1368,1433001,1433500,34680,os_hr_payroll_reports.tax_table_0
tax_table_0_1369,1433501,1434000,34720,os_hr_payroll_reports.tax_table_0
tax_table_0_1370,1434001,1434500,34760,os_hr_payroll_reports.tax_table_0
tax_table_0_1371,1434501,1435000,34800,os_hr_payroll_reports.tax_table_0
tax_table_0_1372,1435001,1435500,34840,os_hr_payroll_reports.tax_table_0
tax_table_0_1373,1435501,1436000,34880,os_hr_payroll_reports.tax_table_0
tax_table_0_1374,1436001,1436500,34920,os_hr_payroll_reports.tax_table_0
tax_table_0_1375,1436501,1437000,34960,os_hr_payroll_reports.tax_table_0
tax_table_0_1376,1437001,1437500,35000,os_hr_payroll_reports.tax_table_0
tax_table_0_1377,1437501,1438000,35040,os_hr_payroll_reports.tax_table_0
tax_table_0_1378,1438001,1438500,35080,os_hr_payroll_reports.tax_table_0
